"THCIC_ID","fold","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","model"
"797600",2,0.0169491525423729,0.997644287396938,0.333333333333332,0.935911602209945,0.333333333333333,0.0169491525423729,0.032258064516129,0.0649779735682819,0.00110132158590308,0.00330396475770925,0.507296719969655,"MN"
"829900",2,0.267942583732057,0.909871244635193,0.470588235294118,0.806083650190114,0.470588235294118,0.267942583732057,0.341463414634146,0.230176211453745,0.0616740088105727,0.131057268722467,0.588906914183625,"MN"
"852000",2,1,0.99645390070922,0.953846153846154,1,0.953846153846154,1,0.976377952755905,0.0682819383259912,0.0682819383259912,0.0715859030837004,0.99822695035461,"MN"
"35000",3,0.642384105960265,0.919525065963061,0.613924050632911,0.928095872170439,0.613924050632911,0.642384105960265,0.627831715210356,0.166116611661166,0.106710671067107,0.173817381738174,0.780954585961663,"RF"
"497000",3,0.704301075268817,0.90179806362379,0.648514851485149,0.922206506364922,0.648514851485149,0.704301075268817,0.675257731958763,0.204620462046205,0.144114411441144,0.222222222222222,0.803049569446304,"RF"
"602000",3,0.697095435684647,0.889221556886228,0.694214876033058,0.890554722638681,0.694214876033058,0.697095435684647,0.695652173913043,0.265126512651265,0.184818481848185,0.266226622662266,0.793158496285437,"RF"
"797600",3,0.745762711864407,0.916470588235294,0.382608695652174,0.981108312342569,0.382608695652174,0.745762711864407,0.505747126436782,0.0649064906490649,0.0484048404840484,0.126512651265127,0.83111665004985,"RF"
"829900",3,0.5,0.974248927038627,0.853658536585366,0.866412213740458,0.853658536585366,0.5,0.630630630630631,0.231023102310231,0.115511551155116,0.135313531353135,0.737124463519313,"RF"
"852000",3,1,0.991735537190083,0.898550724637681,1,0.898550724637681,1,0.946564885496183,0.0682068206820682,0.0682068206820682,0.0759075907590759,0.995867768595041,"RF"
"35000",3,0.205298013245033,0.9155672823219,0.326315789473684,0.852579852579853,0.326315789473684,0.205298013245033,0.252032520325203,0.166116611661166,0.0341034103410341,0.104510451045105,0.560432647783466,"MN"
"497000",3,0.532258064516129,0.785615491009682,0.389763779527559,0.867175572519084,0.389763779527559,0.532258064516129,0.45,0.204620462046205,0.108910891089109,0.279427942794279,0.658936777762905,"MN"
"602000",3,0.618257261410788,0.657185628742515,0.394179894179894,0.826741996233522,0.394179894179894,0.618257261410788,0.481421647819063,0.265126512651265,0.163916391639164,0.415841584158416,0.637721445076652,"MN"
"797600",3,0.0338983050847458,0.996470588235294,0.399999999999999,0.936946902654867,0.4,0.0338983050847458,0.0625,0.0649064906490649,0.0022002200220022,0.0055005500550055,0.51518444666002,"MN"
"829900",3,0.233333333333333,0.907010014306152,0.429824561403509,0.79748427672956,0.429824561403509,0.233333333333333,0.302469135802469,0.231023102310231,0.0539053905390539,0.125412541254125,0.570171673819743,"MN"
"852000",3,0.967741935483871,0.996458087367178,0.952380952380952,0.997635933806147,0.952380952380952,0.967741935483871,0.96,0.0682068206820682,0.066006600660066,0.0693069306930693,0.982100011425525,"MN"
"35000",4,0.6,0.912928759894459,0.576923076923077,0.920212765957447,0.576923076923077,0.6,0.588235294117647,0.165198237885463,0.0991189427312775,0.171806167400881,0.756464379947229,"RF"
"497000",4,0.682795698924731,0.894736842105263,0.625615763546798,0.916312056737589,0.625615763546798,0.682795698924731,0.652956298200514,0.204845814977974,0.139867841409692,0.223568281938326,0.788766270514997,"RF"
"602000",4,0.633333333333333,0.913173652694611,0.723809523809524,0.873925501432665,0.723809523809524,0.633333333333333,0.675555555555555,0.26431718061674,0.167400881057269,0.231277533039648,0.773253493013972,"RF"
"797600",4,0.8,0.915094339622642,0.4,0.984771573604061,0.4,0.8,0.533333333333333,0.066079295154185,0.052863436123348,0.13215859030837,0.857547169811321,"RF"
"829900",4,0.585714285714286,0.967048710601719,0.842465753424657,0.885826771653543,0.842465753424658,0.585714285714286,0.691011235955056,0.231277533039648,0.135462555066079,0.16079295154185,0.776381498158002,"RF"
"852000",4,0.967741935483871,0.984633569739953,0.821917808219178,0.997604790419162,0.821917808219178,0.967741935483871,0.888888888888889,0.0682819383259912,0.066079295154185,0.0803964757709251,0.976187752611912,"RF"
"35000",4,0.273333333333333,0.905013192612137,0.36283185840708,0.862893081761006,0.36283185840708,0.273333333333333,0.311787072243346,0.165198237885463,0.0451541850220264,0.124449339207048,0.589173262972735,"MN"
"497000",4,0.655913978494624,0.781163434903047,0.435714285714286,0.898089171974522,0.435714285714286,0.655913978494624,0.523605150214592,0.204845814977974,0.134361233480176,0.308370044052863,0.718538706698835,"MN"
"602000",4,0.529166666666667,0.718562874251497,0.403174603174603,0.809443507588533,0.403174603174603,0.529166666666667,0.457657657657658,0.26431718061674,0.139867841409692,0.346916299559471,0.623864770459082,"MN"
"797600",4,0.0333333333333333,0.998820754716981,0.666666666666675,0.935911602209945,0.666666666666667,0.0333333333333333,0.0634920634920635,0.066079295154185,0.00220264317180617,0.00330396475770925,0.516077044025157,"MN"
"829900",4,0.304761904761905,0.902578796561605,0.484848484848485,0.811855670103093,0.484848484848485,0.304761904761905,0.374269005847953,0.231277533039648,0.0704845814977974,0.145374449339207,0.603670350661755,"MN"
"852000",4,0.919354838709677,0.990543735224586,0.876923076923077,0.994068801897983,0.876923076923077,0.919354838709677,0.89763779527559,0.0682819383259912,0.0627753303964758,0.0715859030837004,0.954949286967132,"MN"
"35000",5,0.673333333333333,0.914134742404227,0.608433734939759,0.93387314439946,0.608433734939759,0.673333333333333,0.639240506329114,0.165380374862183,0.11135611907387,0.183020948180816,0.79373403786878,"RF"
"497000",5,0.704301075268817,0.891816920943135,0.626794258373206,0.921203438395416,0.626794258373206,0.704301075268817,0.663291139240506,0.205071664829107,0.144432194046307,0.230429988974642,0.798058998105976,"RF"
"602000",5,0.7375,0.899550224887556,0.725409836065574,0.904977375565611,0.725409836065574,0.7375,0.731404958677686,0.264608599779493,0.195148842337376,0.269018743109151,0.818525112443778,"RF"
"797600",5,0.694915254237288,0.949292452830189,0.488095238095238,0.97812879708384,0.488095238095238,0.694915254237288,0.573426573426573,0.0650496141124587,0.0452039691289967,0.0926130099228225,0.822103853533738,"RF"
"829900",5,0.576190476190476,0.979913916786227,0.896296296296296,0.884715025906736,0.896296296296296,0.576190476190476,0.701449275362319,0.231532524807056,0.133406835722161,0.148842337375965,0.778052196488351,"RF"
"852000",5,0.967741935483871,0.989349112426036,0.869565217391304,0.997613365155131,0.869565217391304,0.967741935483871,0.916030534351145,0.0683572216097023,0.0661521499448732,0.0760749724366042,0.978545523954953,"RF"
"35000",5,0.306666666666667,0.918097754293263,0.425925925925926,0.869837296620776,0.425925925925926,0.306666666666667,0.356589147286822,0.165380374862183,0.0507166482910695,0.119073869900772,0.612382210479965,"MN"
"497000",5,0.618279569892473,0.808599167822469,0.454545454545455,0.891437308868501,0.454545454545455,0.618279569892473,0.523917995444191,0.205071664829107,0.126791620727674,0.278941565600882,0.713439368857471,"MN"
"602000",5,0.645833333333333,0.673163418290855,0.415549597855228,0.840823970037453,0.415549597855228,0.645833333333333,0.505709624796085,0.264608599779493,0.170893054024256,0.411245865490628,0.659498375812094,"MN"
"797600",5,0.0169491525423729,0.996462264150943,0.250000000000001,0.935769656699889,0.25,0.0169491525423729,0.0317460317460317,0.0650496141124587,0.00110253583241455,0.00441014332965821,0.506705708346658,"MN"
"829900",5,0.271428571428571,0.931133428981349,0.542857142857143,0.809226932668329,0.542857142857143,0.271428571428571,0.361904761904762,0.231532524807056,0.0628445424476295,0.115766262403528,0.60128100020496,"MN"
"852000",5,0.919354838709677,0.991715976331361,0.890625000000001,0.994068801897983,0.890625,0.919354838709677,0.904761904761905,0.0683572216097023,0.0628445424476295,0.0705622932745314,0.955535407520519,"MN"
